Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ireland,IRL,1965,Net migration,SM.POP.NETM,-13782
Ireland,IRL,1964,Net migration,SM.POP.NETM,-15345
Ireland,IRL,1963,Net migration,SM.POP.NETM,-15819
Ireland,IRL,1962,Net migration,SM.POP.NETM,-16724
Ireland,IRL,1961,Net migration,SM.POP.NETM,-22213
Ireland,IRL,1960,Net migration,SM.POP.NETM,-38971
Ireland,IRL,2021,Refugee population by country or territory of asylum,SM.POP.REFG,9571
Ireland,IRL,2020,Refugee population by country or territory of asylum,SM.POP.REFG,9035
Ireland,IRL,2019,Refugee population by country or territory of asylum,SM.POP.REFG,7795
Ireland,IRL,2018,Refugee population by country or territory of asylum,SM.POP.REFG,6012
Ireland,IRL,2017,Refugee population by country or territory of asylum,SM.POP.REFG,6394
Ireland,IRL,2016,Refugee population by country or territory of asylum,SM.POP.REFG,5720
Ireland,IRL,2015,Refugee population by country or territory of asylum,SM.POP.REFG,6108
Ireland,IRL,2014,Refugee population by country or territory of asylum,SM.POP.REFG,5832
Ireland,IRL,2013,Refugee population by country or territory of asylum,SM.POP.REFG,5991
Ireland,IRL,2012,Refugee population by country or territory of asylum,SM.POP.REFG,6309
Ireland,IRL,2011,Refugee population by country or territory of asylum,SM.POP.REFG,8234
Ireland,IRL,2010,Refugee population by country or territory of asylum,SM.POP.REFG,9099
Ireland,IRL,2009,Refugee population by country or territory of asylum,SM.POP.REFG,9561
Ireland,IRL,2008,Refugee population by country or territory of asylum,SM.POP.REFG,9714
Ireland,IRL,2007,Refugee population by country or territory of asylum,SM.POP.REFG,9318
Ireland,IRL,2006,Refugee population by country or territory of asylum,SM.POP.REFG,7904
Ireland,IRL,2005,Refugee population by country or territory of asylum,SM.POP.REFG,7103
Ireland,IRL,2004,Refugee population by country or territory of asylum,SM.POP.REFG,6530
Ireland,IRL,2003,Refugee population by country or territory of asylum,SM.POP.REFG,5971
Ireland,IRL,2002,Refugee population by country or territory of asylum,SM.POP.REFG,5366
Ireland,IRL,2001,Refugee population by country or territory of asylum,SM.POP.REFG,3585
Ireland,IRL,2000,Refugee population by country or territory of asylum,SM.POP.REFG,2530
Ireland,IRL,1999,Refugee population by country or territory of asylum,SM.POP.REFG,2829
Ireland,IRL,1998,Refugee population by country or territory of asylum,SM.POP.REFG,600
Ireland,IRL,1997,Refugee population by country or territory of asylum,SM.POP.REFG,430
Ireland,IRL,1996,Refugee population by country or territory of asylum,SM.POP.REFG,69
Ireland,IRL,1995,Refugee population by country or territory of asylum,SM.POP.REFG,400
Ireland,IRL,1994,Refugee population by country or territory of asylum,SM.POP.REFG,400
Ireland,IRL,1993,Refugee population by country or territory of asylum,SM.POP.REFG,119
Ireland,IRL,1992,Refugee population by country or territory of asylum,SM.POP.REFG,500
Ireland,IRL,1991,Refugee population by country or territory of asylum,SM.POP.REFG,300
Ireland,IRL,1990,Refugee population by country or territory of asylum,SM.POP.REFG,360
Ireland,IRL,1989,Refugee population by country or territory of asylum,SM.POP.REFG,420
Ireland,IRL,1988,Refugee population by country or territory of asylum,SM.POP.REFG,480
Ireland,IRL,1987,Refugee population by country or territory of asylum,SM.POP.REFG,540
Ireland,IRL,1986,Refugee population by country or territory of asylum,SM.POP.REFG,600
Ireland,IRL,1985,Refugee population by country or territory of asylum,SM.POP.REFG,600
Ireland,IRL,1984,Refugee population by country or territory of asylum,SM.POP.REFG,500
Ireland,IRL,2021,Refugee population by country or territory of origin,SM.POP.REFG.OR,5
Ireland,IRL,2015,Refugee population by country or territory of origin,SM.POP.REFG.OR,5
Ireland,IRL,2014,Refugee population by country or territory of origin,SM.POP.REFG.OR,7
Ireland,IRL,2013,Refugee population by country or territory of origin,SM.POP.REFG.OR,7
Ireland,IRL,2012,Refugee population by country or territory of origin,SM.POP.REFG.OR,7
Ireland,IRL,2011,Refugee population by country or territory of origin,SM.POP.REFG.OR,7
Ireland,IRL,2010,Refugee population by country or territory of origin,SM.POP.REFG.OR,7
Ireland,IRL,2009,Refugee population by country or territory of origin,SM.POP.REFG.OR,7
Ireland,IRL,2008,Refugee population by country or territory of origin,SM.POP.REFG.OR,7
Ireland,IRL,2007,Refugee population by country or territory of origin,SM.POP.REFG.OR,9
Ireland,IRL,2006,Refugee population by country or territory of origin,SM.POP.REFG.OR,5
Ireland,IRL,2005,Refugee population by country or territory of origin,SM.POP.REFG.OR,23
Ireland,IRL,2004,Refugee population by country or territory of origin,SM.POP.REFG.OR,5
Ireland,IRL,2003,Refugee population by country or territory of origin,SM.POP.REFG.OR,6
Ireland,IRL,2002,Refugee population by country or territory of origin,SM.POP.REFG.OR,5
Ireland,IRL,2001,Refugee population by country or territory of origin,SM.POP.REFG.OR,5
Ireland,IRL,2000,Refugee population by country or territory of origin,SM.POP.REFG.OR,5
Ireland,IRL,1994,Refugee population by country or territory of origin,SM.POP.REFG.OR,5
Ireland,IRL,2015,"International migrant stock, total",SM.POP.TOTL,746260
Ireland,IRL,2010,"International migrant stock, total",SM.POP.TOTL,730542
Ireland,IRL,2005,"International migrant stock, total",SM.POP.TOTL,589046
Ireland,IRL,2000,"International migrant stock, total",SM.POP.TOTL,350552
Ireland,IRL,1995,"International migrant stock, total",SM.POP.TOTL,226892
Ireland,IRL,1990,"International migrant stock, total",SM.POP.TOTL,227961
Ireland,IRL,1985,"International migrant stock, total",SM.POP.TOTL,225285
Ireland,IRL,1980,"International migrant stock, total",SM.POP.TOTL,223238
Ireland,IRL,1975,"International migrant stock, total",SM.POP.TOTL,171429
Ireland,IRL,1970,"International migrant stock, total",SM.POP.TOTL,130411
Ireland,IRL,1965,"International migrant stock, total",SM.POP.TOTL,94397
Ireland,IRL,1960,"International migrant stock, total",SM.POP.TOTL,73019
Ireland,IRL,2015,International migrant stock (% of population),SM.POP.TOTL.ZS,15.9169365666588
Ireland,IRL,2010,International migrant stock (% of population),SM.POP.TOTL.ZS,15.8217274297246
Ireland,IRL,2005,International migrant stock (% of population),SM.POP.TOTL.ZS,14.0125603634893
Ireland,IRL,2000,International migrant stock (% of population),SM.POP.TOTL.ZS,9.12521794451962
Ireland,IRL,1995,International migrant stock (% of population),SM.POP.TOTL.ZS,6.22417759913841
Ireland,IRL,1990,International migrant stock (% of population),SM.POP.TOTL.ZS,6.39781696082014
Ireland,IRL,2020,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2019,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2018,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2017,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2016,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2015,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2014,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2013,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2012,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2011,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2010,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2009,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2008,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2007,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2006,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2005,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2004,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2003,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2002,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2001,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5
Ireland,IRL,2020,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,6.5
Ireland,IRL,2019,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,8.3
Ireland,IRL,2018,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,7.2
Ireland,IRL,2017,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,6.6
Ireland,IRL,2016,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,7.2
Ireland,IRL,2015,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,8.9
Ireland,IRL,2020,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,3.2
Ireland,IRL,2019,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,4.3
Ireland,IRL,2018,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,3.5
Ireland,IRL,2017,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2.9
Ireland,IRL,2016,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2.8
Ireland,IRL,2015,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,3.4
Ireland,IRL,2020,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,5.867
Ireland,IRL,2019,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,5.796
Ireland,IRL,2018,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,6.37
Ireland,IRL,2017,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,6.603
Ireland,IRL,2016,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.217
Ireland,IRL,2015,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.924
Ireland,IRL,2014,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,8.511
Ireland,IRL,2013,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,9.655
Ireland,IRL,2012,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,11.332
Ireland,IRL,2011,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,12.403
Ireland,IRL,2010,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,14.665
Ireland,IRL,2009,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.939
Ireland,IRL,2008,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.533
Ireland,IRL,2007,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.909
Ireland,IRL,2006,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.387
Ireland,IRL,2005,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.689
Ireland,IRL,2004,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.568
Ireland,IRL,2003,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,18.854
Ireland,IRL,2002,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.449
Ireland,IRL,2001,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.879
Ireland,IRL,2000,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.615
Ireland,IRL,1999,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,20.021
Ireland,IRL,1998,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.05
Ireland,IRL,1997,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.063
Ireland,IRL,1996,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.842
Ireland,IRL,1995,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,14.338
Ireland,IRL,1994,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,14.375
Ireland,IRL,1993,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.454
Ireland,IRL,1992,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.457
Ireland,IRL,1991,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.584
Ireland,IRL,1990,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.814
Ireland,IRL,1989,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,14.498
Ireland,IRL,1988,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,14.702
Ireland,IRL,1987,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.311
Ireland,IRL,1986,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.704
Ireland,IRL,1985,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.082
Ireland,IRL,1984,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.646
Ireland,IRL,1983,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,18.632
Ireland,IRL,1982,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,20.117
Ireland,IRL,1981,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,20.907
Ireland,IRL,1980,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.654
Ireland,IRL,1979,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.455
Ireland,IRL,1978,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,20.859
Ireland,IRL,1977,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,20.416
Ireland,IRL,1976,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.105
Ireland,IRL,1975,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.949
Ireland,IRL,1974,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.948
Ireland,IRL,1973,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.401
Ireland,IRL,1972,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.987
Ireland,IRL,1971,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.897
Ireland,IRL,1970,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.571
Ireland,IRL,1969,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,14.341
Ireland,IRL,1968,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,13.417
Ireland,IRL,1967,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,13.774
Ireland,IRL,1966,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,13.22
Ireland,IRL,1965,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,13.346
Ireland,IRL,1964,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,12.281
Ireland,IRL,1963,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,11.021
Ireland,IRL,1962,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,9.713
Ireland,IRL,1961,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,8.159
Ireland,IRL,1960,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.783
Ireland,IRL,2017,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,41.591
Ireland,IRL,2016,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,44.95
Ireland,IRL,2015,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,47.709
Ireland,IRL,2014,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,46.131
Ireland,IRL,2013,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,48.066
Ireland,IRL,2012,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,51.094
Ireland,IRL,2011,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,51.432
Ireland,IRL,2010,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,50.78
Ireland,IRL,2009,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,54.999
Ireland,IRL,2008,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,56.899
Ireland,IRL,2007,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,53.613
Ireland,IRL,2006,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,58.972
Ireland,IRL,2005,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,58.593
Ireland,IRL,2004,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,60.791
Ireland,IRL,2003,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,61.181
Ireland,IRL,2002,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,60.492
